,index,Customer ID,Gender,Age,Income (USD/Month),Transaction ID,Payment_Mode
23329,251765,26266,Female,44,2312,10120164,Card
23330,251766,26267,Male,28,4957,10009838,Card
23331,251768,26268,Male,56,18422,10059173,Card
23332,251769,26269,Female,37,4539,10070824,Cash
23333,251771,26270,Male,33,18598,10062764,Cash
23334,251774,26271,Male,30,27247,10310388,Cash
23335,251775,26273,Male,20,14571,10040537,Card
23336,251777,26274,Female,36,4886,10272143,Card
23337,251782,26275,Female,32,2772,10051626,Card
23338,251783,26276,Male,28,17938,10382688,Card
23339,251784,26277,Female,56,13866,10121760,Card
23340,251785,26279,Female,34,5216,10019186,Card
23341,251787,26280,Female,31,2403,10028544,Card
23342,251788,26281,Female,25,10835,10068092,Cash
23343,251789,26282,Female,25,22762,10089568,Cash
23344,251790,26283,Male,26,16558,10100093,Cash
23345,251792,26285,Male,34,16450,10397427,Card
23346,251795,26286,Male,26,10510,10238918,Card
23347,251798,26287,Male,21,5794,10096595,Card
23348,251799,26288,Female,39,2143,10397401,Cash
23349,251802,26289,Female,27,8966,10129634,Card
23350,251804,26290,Male,54,11678,10210139,Card
23351,251807,26291,Male,57,19247,10036081,Card
23352,251810,26292,Male,43,15058,10323005,Card
23353,251813,26293,Female,27,3129,10302376,Card
23354,251817,26294,Female,31,13120,10285981,Card
23355,251819,26295,Female,51,2009,10165824,Card
23356,251821,26296,Male,22,16149,10147410,Cash
23357,251823,26297,Male,28,3632,10156844,Cash
23358,251825,26299,Male,37,2729,10086367,Cash
23359,251831,26300,Female,27,5532,10042786,Cash
23360,251832,26301,Male,29,19912,10399639,Cash
23361,251836,26302,Male,62,23749,10267971,Cash
23362,251839,26303,Female,62,14295,10438254,Cash
23363,251840,26304,Female,22,7906,10107261,Card
23364,251841,26305,Female,65,2865,10052678,Cash
23365,251845,26306,Male,58,33752,10426088,Cash
23366,251846,26307,Male,20,33766,10025884,Card
23367,251847,26308,Male,46,6683,10076836,Card
23368,251851,26309,Male,34,24781,10374288,Card
23369,251853,26311,Male,18,14817,10068076,Cash
23370,251855,26312,Male,19,11125,10107245,Card
23371,251857,26313,Female,30,19782,10346494,Cash
23372,251859,26314,Male,57,14373,10149542,Card
23373,251861,26315,Female,19,21391,10285993,Card
23374,251864,26316,Female,18,4813,10334567,Card
23375,251865,26317,Male,52,2150,10327521,Cash
23376,251869,26318,Male,49,5844,10316658,Card
23377,251874,26319,Female,18,21879,10107238,Card
23378,251878,26321,Male,25,7736,10267953,Cash
23379,251880,26323,Male,23,22844,10336915,Card
23380,251882,26324,Female,36,30315,10072397,Card
23381,251883,26325,Female,28,16411,10148264,Cash
23382,251884,26326,Male,51,5605,10357139,Card
23383,251886,26327,Male,39,17333,10018371,Card
23384,251887,26328,Female,37,9951,10438214,Card
23385,251889,26329,Female,32,12294,10332202,Cash
23386,251892,26330,Male,32,10940,10417699,Card
23387,251896,26331,Male,21,25844,10233221,Cash
23388,251898,26332,Male,63,17263,10384738,Card
23389,251900,26333,Female,35,21913,10172833,Card
23390,251901,26334,Male,40,5510,10416088,Cash
23391,251904,26335,Male,40,7836,10072393,Card
23392,251909,26336,Male,32,3795,10135503,Card
23393,251912,26337,Female,24,16771,10065471,Card
23394,251914,26338,Female,31,21194,10200640,Card
23395,251917,26340,Male,28,4744,10375708,Card
23396,251918,26341,Female,35,32771,10401352,Card
23397,251919,26342,Male,50,5287,10281838,Cash
23398,251921,26343,Male,18,12021,10354344,Cash
23399,251923,26345,Male,24,15128,10263679,Card
23400,251926,26346,Female,42,16709,10020953,Card
23401,251932,26347,Male,34,12333,10216592,Card
23402,251933,26348,Male,26,8664,10369115,Card
23403,251937,26349,Male,40,20521,10148283,Card
23404,251939,26350,Male,52,22459,10379153,Card
23405,251944,26351,Male,55,5370,10000659,Cash
23406,251945,26352,Male,62,16046,10401353,Card
23407,251947,26353,Male,18,20878,10154643,Cash
23408,251951,26354,Male,56,24288,10401343,Cash
23409,251956,26355,Female,25,8985,10397426,Card
23410,251958,26356,Female,30,18369,10292234,Cash
23411,251960,26357,Female,37,16533,10024047,Card
23412,251966,26358,Male,53,15890,10093072,Card
23413,251971,26359,Female,40,32870,10161366,Cash
23414,251976,26361,Male,43,2206,10150430,Cash
23415,251979,26362,Male,47,13438,10016513,Card
23416,251982,26363,Female,23,4213,10386259,Cash
23417,251986,26364,Male,20,19487,10430628,Card
23418,251988,26365,Male,33,19777,10160421,Card
23419,251990,26366,Female,20,8619,10213364,Card
23420,251994,26368,Male,28,29054,10292244,Cash
23421,251995,26369,Male,23,34212,10234855,Card
23422,251999,26370,Male,24,2201,10295360,Card
23423,252002,26371,Female,37,29684,10030582,Cash
23424,252003,26372,Female,31,22671,10312461,Card
23425,252005,26373,Male,52,7841,10363037,Cash
23426,252009,26374,Female,23,17774,10430632,Card
23427,252010,26378,Male,23,19361,10210163,Card
23428,252013,26379,Female,23,19727,10413633,Cash
23429,252014,26380,Male,38,3902,10272122,Card
23430,252016,26381,Female,19,24114,10245064,Card
23431,252019,26382,Male,58,10283,10259383,Card
23432,252022,26383,Female,36,6624,10121801,Cash
23433,252024,26384,Female,46,6611,10227263,Card
23434,252025,26386,Female,32,17585,10203724,Cash
23435,252028,26387,Female,27,14736,10182606,Card
23436,252032,26388,Male,49,13605,10072401,Cash
23437,252033,26389,Female,34,13496,10401362,Cash
23438,252035,26390,Female,19,14295,10066979,Card
23439,252037,26391,Male,26,6593,10213388,Card
23440,252041,26392,Female,33,19539,10272137,Cash
23441,252046,26393,Female,35,3969,10343034,Card
23442,252050,26394,Male,26,23716,10421647,Cash
23443,252054,26395,Female,21,12992,10234853,Card
23444,252060,26396,Female,20,18409,10316676,Cash
23445,252064,26399,Male,51,3552,10030588,Card
23446,252065,26400,Female,39,9151,10395800,Card
23447,252067,26401,Male,22,6353,10134780,Card
23448,252071,26402,Male,48,13265,10189951,Card
23449,252074,26403,Female,31,31979,10393647,Card
23450,252076,26404,Male,21,16438,10034831,Cash
23451,252077,26405,Female,53,13668,10073731,Cash
23452,252080,26407,Female,38,18709,10076841,Cash
23453,252085,26408,Female,25,21248,10281854,Card
23454,252086,26409,Male,40,14967,10426081,Card
23455,252091,26410,Female,37,22417,10088115,Card
23456,252093,26412,Female,58,17529,10100078,Cash
23457,252094,26413,Female,40,18307,10386246,Cash
23458,252097,26414,Male,40,9406,10168098,Cash
23459,252098,26415,Female,29,22638,10004846,Card
23460,252100,26416,Male,33,21175,10068091,Card
23461,252104,26417,Female,21,2058,10174124,Card
23462,252106,26418,Male,38,8781,10227224,Cash
23463,252114,26419,Female,35,16580,10267960,Card
23464,252117,26420,Male,24,21565,10323017,Cash
23465,252118,26421,Female,54,9226,10344117,Cash
23466,252120,26422,Female,31,24952,10409467,Card
23467,252124,26423,Female,35,20231,10401330,Cash
23468,252127,26424,Male,23,4266,10117997,Card
23469,252128,26425,Female,26,17229,10426084,Cash
23470,252129,26426,Male,54,23066,10416077,Cash
23471,252135,26427,Male,34,4739,10136403,Cash
23472,252137,26428,Female,36,29574,10384732,Card
23473,252140,26429,Male,38,29169,10375740,Card
23474,252144,26430,Female,34,24359,10386279,Card
23475,252145,26431,Male,31,16340,10389901,Card
23476,252146,26432,Female,46,16752,10304323,Cash
23477,252148,26433,Male,48,29301,10107230,Card
23478,252149,26434,Female,54,22671,10221918,Cash
23479,252151,26435,Male,24,3390,10015317,Card
23480,252152,26436,Male,23,14705,10109306,Card
23481,252155,26437,Male,43,12009,10219810,Card
23482,252157,26438,Female,61,21921,10189957,Cash
23483,252161,26439,Female,37,27256,10238899,Cash
23484,252163,26440,Male,19,21565,10386268,Card
23485,252165,26441,Male,37,16124,10285947,Card
23486,252169,26442,Male,22,19413,10263671,Cash
23487,252171,26443,Male,37,12720,10242792,Cash
23488,252173,26444,Female,23,4345,10230980,Cash
23489,252175,26445,Male,35,19658,10185034,Card
23490,252177,26446,Male,43,5465,10079927,Cash
23491,252182,26447,Female,27,15518,10216580,Cash
23492,252185,26448,Male,63,3122,10088116,Cash
23493,252187,26449,Female,30,22051,10318794,Card
23494,252188,26451,Male,26,7585,10332205,Card
23495,252191,26452,Male,30,13756,10334556,Cash
23496,252192,26453,Female,35,28511,10076852,Card
23497,252195,26454,Male,30,6680,10289641,Card
23498,252196,26455,Female,47,5230,10147415,Card
23499,252197,26456,Male,20,25624,10019188,Card
23500,252198,26457,Male,38,4064,10223562,Card
23501,252203,26458,Male,31,19232,10372374,Card
23502,252205,26459,Female,59,9618,10272140,Card
23503,252208,26462,Female,47,24157,10242808,Card
23504,252212,26463,Female,27,18841,10163602,Cash
23505,252216,26464,Male,19,10235,10039236,Cash
23506,252218,26465,Female,45,23906,10163586,Cash
23507,252223,26466,Male,27,23191,10403683,Cash
23508,252226,26467,Female,25,8580,10114336,Card
23509,252227,26468,Male,47,24738,10019197,Card
23510,252232,26469,Female,53,22645,10073730,Cash
23511,252234,26470,Male,62,19931,10339273,Card
23512,252235,26472,Male,25,22883,10121797,Card
23513,252236,26473,Female,26,3649,10430604,Cash
23514,252238,26474,Male,31,8564,10096565,Cash
23515,252242,26475,Female,29,5108,10332189,Card
23516,252244,26476,Male,23,2031,10039231,Card
23517,252248,26477,Male,42,27452,10070829,Card
23518,252250,26478,Female,19,14537,10076853,Cash
23519,252254,26479,Female,36,14320,10413614,Cash
23520,252256,26480,Male,41,24679,10223559,Card
23521,252258,26481,Female,35,34840,10403689,Card
23522,252261,26482,Male,30,5767,10430635,Card
23523,252263,26483,Male,43,17765,10250721,Card
23524,252265,26484,Male,47,22190,10325202,Card
23525,252266,26485,Male,45,5046,10255192,Card
23526,252270,26486,Male,40,20648,10031794,Card
23527,252272,26487,Male,18,2027,10138677,Cash
23528,252275,26488,Male,21,19022,10259395,Cash
23529,252276,26489,Male,32,2015,10062778,Card
23530,252278,26491,Male,35,13629,10316678,Card
23531,252281,26492,Female,34,26485,10161362,Card
23532,252285,26493,Male,46,23455,10156841,Card
23533,252287,26494,Female,36,29647,10257589,Card
23534,252288,26495,Male,28,9410,10083212,Cash
23535,252291,26496,Female,27,7943,10242771,Card
23536,252293,26497,Female,30,15155,10288182,Cash
23537,252297,26498,Female,32,23082,10066978,Cash
23538,252299,26499,Male,24,13879,10310396,Card
23539,252302,26500,Female,39,22076,10189943,Card
23540,252304,26503,Male,34,20765,10267950,Cash
23541,252308,26504,Male,36,19783,10234866,Card
23542,252309,26505,Female,35,4166,10152519,Card
23543,252310,26506,Male,46,5129,10386273,Cash
23544,252313,26507,Female,22,23990,10359957,Card
23545,252314,26508,Male,40,23606,10219830,Card
23546,252316,26509,Male,23,4834,10154652,Cash
23547,252319,26511,Male,22,24826,10105736,Cash
23548,252321,26512,Female,31,22855,10339297,Cash
23549,252323,26513,Male,39,21394,10003440,Cash
23550,252328,26514,Female,20,28055,10344115,Cash
23551,252329,26515,Female,39,22767,10357136,Card
23552,252330,26516,Male,24,13164,10393616,Card
23553,252332,26517,Female,23,18573,10213348,Cash
23554,252335,26519,Female,34,24003,10039230,Card
23555,252338,26520,Male,22,23946,10303516,Card
23556,252341,26521,Male,63,16452,10206914,Card
23557,252346,26522,Male,38,18330,10001445,Card
23558,252348,26523,Male,50,21798,10434669,Card
23559,252349,26524,Female,30,28168,10379155,Card
23560,252352,26525,Female,25,33776,10192460,Card
23561,252353,26526,Female,29,22372,10050400,Cash
23562,252358,26527,Male,21,9336,10061689,Card
23563,252362,26528,Female,24,14020,10017299,Cash
23564,252365,26530,Male,37,21371,10002795,Card
23565,252370,26531,Male,27,8604,10389887,Card
23566,252373,26532,Male,60,5865,10219854,Card
23567,252374,26533,Female,31,18857,10206942,Card
23568,252377,26534,Male,34,19283,10430606,Card
23569,252378,26535,Male,45,23634,10227259,Cash
23570,252379,26536,Male,24,7142,10367736,Card
23571,252380,26537,Female,29,5290,10186409,Cash
23572,252383,26538,Male,40,11848,10227237,Card
23573,252384,26539,Female,25,6300,10359958,Card
23574,252388,26540,Male,31,22089,10120163,Cash
23575,252390,26541,Male,29,7099,10172836,Card
23576,252391,26542,Female,21,22133,10142138,Cash
23577,252393,26543,Female,40,22855,10216565,Cash
23578,252395,26544,Male,64,14890,10083213,Card
23579,252399,26546,Male,59,18524,10336916,Card
23580,252400,26547,Male,40,6450,10144115,Card
23581,252402,26548,Male,27,19156,10359961,Card
23582,252406,26549,Male,32,2683,10210133,Cash
23583,252407,26552,Female,24,4550,10112849,Card
23584,252408,26553,Male,40,28083,10055128,Card
23585,252410,26554,Male,18,22437,10281883,Cash
23586,252414,26555,Female,45,22513,10298537,Cash
23587,252415,26556,Female,32,12240,10052665,Cash
23588,252416,26558,Male,21,6612,10374287,Card
23589,252422,26559,Female,23,24431,10206922,Cash
23590,252423,26560,Male,45,24482,10409458,Card
23591,252426,26561,Male,60,18647,10315761,Cash
23592,252429,26562,Female,24,6069,10086388,Cash
23593,252433,26563,Male,33,20724,10047124,Card
23594,252437,26564,Female,27,7771,10114339,Cash
23595,252438,26566,Male,22,6142,10163581,Card
23596,252441,26567,Male,34,8868,10344130,Cash
23597,252445,26568,Male,21,14723,10237106,Cash
23598,252447,26570,Male,39,23126,10230998,Card
23599,252448,26571,Female,21,22335,10017309,Card
23600,252453,26572,Female,18,4323,10103633,Card
23601,252454,26573,Female,21,18945,10132968,Card
23602,252456,26574,Male,54,19588,10078601,Cash
23603,252458,26575,Female,19,12369,10075596,Card
23604,252461,26576,Male,36,12129,10327510,Card
23605,252465,26578,Male,25,14233,10135510,Card
23606,252467,26579,Female,56,13381,10176544,Card
23607,252469,26581,Female,39,5337,10270248,Cash
23608,252472,26582,Male,19,32055,10182636,Card
23609,252478,26583,Female,34,18460,10289666,Cash
23610,252482,26584,Male,23,15937,10238925,Cash
23611,252483,26585,Female,18,10343,10168091,Card
23612,252485,26586,Male,47,17127,10304314,Cash
23613,252487,26587,Female,50,21542,10304325,Card
23614,252488,26588,Male,45,22653,10263678,Cash
23615,252490,26589,Male,21,3165,10230971,Cash
23616,252491,26590,Male,27,30890,10219829,Card
23617,252493,26591,Male,33,12934,10234857,Card
23618,252495,26592,Female,22,19502,10154645,Card
23619,252498,26593,Female,48,8189,10305460,Cash
23620,252503,26594,Female,37,8098,10068070,Card
23621,252505,26595,Female,34,29070,10234854,Card
23622,252507,26596,Male,21,7523,10086380,Cash
23623,252509,26597,Male,26,15094,10210164,Card
23624,252510,26598,Female,21,29305,10372396,Cash
23625,252511,26600,Female,26,21494,10388326,Cash
23626,252514,26601,Female,37,4731,10028536,Cash
23627,252515,26602,Male,45,20581,10000674,Card
23628,252519,26603,Male,64,21033,10430612,Card
23629,252520,26605,Male,40,14493,10089569,Card
23630,252521,26606,Female,28,18388,10125973,Cash
23631,252522,26607,Male,65,5659,10019174,Card
23632,252526,26609,Male,54,10027,10070828,Cash
23633,252530,26610,Male,38,25870,10182605,Card
23634,252531,26611,Female,35,4454,10088119,Card
23635,252534,26612,Male,34,12959,10379152,Card
23636,252535,26613,Male,19,4250,10096580,Cash
23637,252538,26614,Male,59,13818,10306291,Cash
23638,252541,26615,Male,59,5305,10433233,Card
23639,252543,26616,Male,38,9305,10234842,Cash
23640,252544,26617,Female,18,20493,10372393,Cash
23641,252545,26618,Male,18,28740,10413616,Card
23642,252548,26619,Female,64,16730,10426112,Cash
23643,252550,26620,Male,36,11046,10320904,Card
23644,252552,26621,Female,24,20431,10179136,Card
23645,252556,26622,Female,28,21529,10200644,Cash
23646,252559,26623,Female,27,24301,10150417,Cash
23647,252564,26624,Male,37,18092,10163592,Card
23648,252566,26625,Male,38,2329,10372373,Cash
23649,252570,26626,Female,28,12980,10043757,Card
23650,252577,26628,Male,19,23056,10300436,Card
23651,252580,26629,Female,24,22462,10363007,Card
23652,252581,26630,Female,37,24337,10156821,Cash
23653,252583,26631,Female,42,5345,10340650,Cash
23654,252587,26632,Female,32,5527,10045919,Card
23655,252588,26633,Male,33,27249,10171727,Cash
23656,252593,26634,Male,33,20525,10169307,Cash
23657,252595,26635,Female,45,4325,10144124,Cash
23658,252596,26636,Female,20,17996,10219839,Card
23659,252600,26637,Female,23,10575,10152525,Cash
23660,252602,26638,Female,18,21766,10417716,Cash
23661,252603,26639,Male,22,3427,10246640,Cash
23662,252605,26641,Female,23,17496,10136404,Cash
23663,252607,26642,Male,44,34139,10372365,Cash
23664,252609,26643,Male,21,24018,10379175,Cash
23665,252611,26644,Male,23,20849,10255189,Cash
23666,252612,26645,Female,54,24220,10019195,Card
23667,252613,26646,Male,29,5746,10163594,Cash
23668,252620,26647,Female,20,17673,10372362,Card
23669,252624,26648,Female,38,15216,10052674,Cash
23670,252626,26649,Female,31,23942,10137105,Card
23671,252627,26650,Female,29,19522,10230984,Card
23672,252628,26651,Male,41,21286,10377669,Card
23673,252629,26652,Male,30,17766,10281852,Card
23674,252633,26653,Female,42,23575,10100081,Cash
23675,252634,26654,Male,40,14132,10317938,Cash
23676,252635,26655,Male,61,17205,10202359,Card
23677,252636,26656,Female,26,20459,10292247,Card
23678,252637,26657,Male,59,7858,10312456,Card
23679,252638,26658,Male,39,20302,10141323,Cash
23680,252639,26659,Female,61,12400,10382661,Card
23681,252640,26660,Male,31,20832,10062760,Card
23682,252642,26662,Female,25,8705,10288185,Cash
23683,252650,26663,Male,21,8733,10103641,Cash
23684,252651,26664,Male,32,18934,10314517,Cash
23685,252655,26665,Female,32,9911,10022128,Card
23686,252657,26666,Female,45,19351,10413645,Cash
23687,252659,26667,Male,36,19197,10019194,Card
23688,252662,26668,Male,64,18588,10013434,Card
23689,252664,26669,Female,49,7857,10434690,Card
23690,252666,26670,Female,28,11916,10125978,Card
23691,252670,26672,Male,20,26750,10037058,Card
23692,252672,26673,Male,39,22471,10229414,Cash
23693,252676,26674,Male,32,16568,10438223,Card
23694,252679,26675,Male,55,24817,10007327,Card
23695,252680,26676,Female,44,22936,10351633,Card
23696,252683,26677,Male,36,19420,10057663,Card
23697,252686,26678,Male,40,13634,10037062,Card
23698,252689,26679,Female,45,19731,10043752,Cash
23699,252691,26680,Male,23,11339,10386245,Card
23700,252694,26681,Female,31,10801,10146173,Card
23701,252695,26682,Male,22,21087,10223571,Card
23702,252697,26683,Male,28,21757,10062751,Card
